zacetek,konec,razdalja,cas
Rečica ob Savinji,Črenšovci,153482,6040
Rečica ob Savinji,Črna na Koroškem,36031,3090
Rečica ob Savinji,Črnomelj,158770,7527
Rečica ob Savinji,Šalovci,166376,7077
Rečica ob Savinji,Šempeter - Vrtojba,181467,7088
Rečica ob Savinji,Šentilj,110197,4681
Rečica ob Savinji,Šentjernej,151372,5979
Rečica ob Savinji,Šentjur,50834,2591
Rečica ob Savinji,Šentrupert,128823,5446
Rečica ob Savinji,Šenčur,59359,4235
Rečica ob Savinji,Škocjan,149049,5734
Rečica ob Savinji,Škofja Loka,97164,4780
Rečica ob Savinji,Škofljica,84482,3640
Rečica ob Savinji,Šmarje pri Jelšah,61793,3388
Rečica ob Savinji,Šmarješke Toplice,143566,5616
Rečica ob Savinji,Šmartno ob Paki,12970,1046
Rečica ob Savinji,Šmartno pri Litiji,68001,3864
Rečica ob Savinji,Šoštanj,19432,1317
Rečica ob Savinji,Štore,44855,2449
Rečica ob Savinji,Žalec,26883,1852
Rečica ob Savinji,Železniki,112315,5795
Rečica ob Savinji,Žetale,114806,4701
Rečica ob Savinji,Žiri,123352,5842
Rečica ob Savinji,Žirovnica,92151,5421
Rečica ob Savinji,Žužemberk,119175,5182
Ribnica,Ajdovščina,88036,4684
Ribnica,Ankaran/Ancarano,110835,5423
Ribnica,Apače,200305,8358
Ribnica,Beltinci,221813,8673
Ribnica,Benedikt,189373,7578
Ribnica,Bistrica ob Sotli,150819,6560
Ribnica,Bled,104456,4651
Ribnica,Bloke,22557,1429
Ribnica,Bohinj,127109,6128
Ribnica,Borovnica,56289,3589
Ribnica,Bovec,202545,9489
Ribnica,Braslovče,102349,4533
Ribnica,Brda,125910,6712
Ribnica,Brezovica,48738,3263
Ribnica,Brežice,128950,5311
Ribnica,Cankova,218432,9015
Ribnica,Celje,117773,5123
Ribnica,Cerklje na Gorenjskem,76194,3856
Ribnica,Cerknica,40848,3022
Ribnica,Cerkno,99338,6575
Ribnica,Cerkvenjak,192685,7509
Ribnica,Cirkulane,194733,8052
Ribnica,Destrnik,178732,7808
Ribnica,Divača,79603,4351
Ribnica,Dobje,142580,6427
Ribnica,Dobrepolje,24352,1665
Ribnica,Dobrna,119162,5294
Ribnica,Dobrova - Polhov Gradec,64129,3849
Ribnica,Dobrovnik/Dobronak,229948,9050
Ribnica,Dol pri Ljubljani,54592,2909
Ribnica,Dolenjske Toplice,51153,3165
Ribnica,Domžale,57954,3054
Ribnica,Dornava,186935,7482
Ribnica,Dravograd,149853,7776
Ribnica,Duplek,170289,7041
Ribnica,Gorenja vas - Poljane,91000,5049
Ribnica,Gorišnica,190916,7740
Ribnica,Gorje,109323,5062
Ribnica,Gornja Radgona,202142,8306
Ribnica,Gornji Grad,106536,5639
Ribnica,Gornji Petrovci,237955,9676
Ribnica,Grad,97114,4963
Ribnica,Grosuplje,33117,2333
Ribnica,Hajdina,165038,6804
Ribnica,Hodoš/Hodos,248140,10261
Ribnica,Horjul,64337,3670
Ribnica,Hoče - Slivnica,159901,6420
Ribnica,Hrastnik,107132,5407
Ribnica,Hrpelje - Kozina,87898,4515
Ribnica,Idrija,79448,5223
Ribnica,Ig,38014,2197
Ribnica,Ilirska Bistrica,82043,5135
Ribnica,Ivančna Gorica,39691,2784
Ribnica,Izola/Isola,116144,5667
Ribnica,Jesenice,113318,5020
Ribnica,Jezersko,102477,5425
Ribnica,Juršinci,181655,8053
Ribnica,Kamnik,66625,3701
Ribnica,Kanal,130966,6873
Ribnica,Kidričevo,162569,6716
Ribnica,Kobarid,161529,8745
Ribnica,Kobilje,236563,9561
Ribnica,Komen,100523,5697
Ribnica,Komenda,73632,3730
Ribnica,Koper/Capodistria,111386,5534
Ribnica,Kostanjevica na Krki,116465,5061
Ribnica,Kostel,40374,2357
Ribnica,Kozje,146606,6949
Ribnica,Kočevje,16579,1034
Ribnica,Kranj,80134,3879
Ribnica,Kranjska Gora,135333,6104
Ribnica,Križevci,211182,8395
Ribnica,Krško,119609,5145
Ribnica,Kungota,181816,7481
Ribnica,Kuzma,236676,10237
Ribnica,Laško,129294,5956
Ribnica,Lenart,183627,7257
Ribnica,Lendava/Lendva,242143,9349
Ribnica,Litija,77475,4204
Ribnica,Ljubljana,43865,3031
Ribnica,Ljubno,125258,6000
Ribnica,Ljutomer,219543,8821
Ribnica,Log - Dragomer,58413,3311
Ribnica,Logatec,75711,3659
Ribnica,Lovrenc na Pohorju,187350,8428
Ribnica,Loška dolina,44801,3419
Ribnica,Loški Potok,22087,1588
Ribnica,Lukovica,74900,3671
Ribnica,Luče,98059,6471
Ribnica,Majšperk,163358,7025
Ribnica,Makole,159606,6824
Ribnica,Maribor,165596,6862
Ribnica,Markovci,185624,7487
Ribnica,Medvode,63839,3399
Ribnica,Mengeš,61722,3359
Ribnica,Metlika,80293,5002
Ribnica,Mežica,151014,8286
Ribnica,Miklavž na Dravskem polju,163590,6536
Ribnica,Miren - Kostanjevica,123212,6479
Ribnica,Mirna,78629,3778
Ribnica,Mirna Peč,82327,3739
Ribnica,Mislinja,127332,6411
Ribnica,Mokronog - Trebelno,86008,4324
Ribnica,Moravske Toplice,223578,8961
Ribnica,Moravče,67711,3422
Ribnica,Mozirje,112808,5242
Ribnica,Murska Sobota,217153,8455
Ribnica,Muta,161288,8463
Ribnica,Naklo,84504,3912
Ribnica,Nazarje,104397,5621
Ribnica,Nova Gorica,113780,5867
Ribnica,Novo mesto,57844,3632
Ribnica,Odranci,226109,8977
Ribnica,Oplotnica,142793,6047
Ribnica,Ormož,202290,8494
Ribnica,Osilnica,42596,2951
Ribnica,Pesnica,173547,6843
Ribnica,Piran/Pirano,126799,6523
Ribnica,Pivka,65111,3977
Ribnica,Podlehnik,184213,7171
Ribnica,Podvelka,198357,8764
Ribnica,Podčetrtek,156087,7350
Ribnica,Poljčane,147978,6452
Ribnica,Polzela,102482,4564
Ribnica,Postojna,52687,3511
Ribnica,Prebold,102139,4606
Ribnica,Preddvor,84157,4171
Ribnica,Prevalje,156767,8449
Ribnica,Ptuj,168852,7226
Ribnica,Puconci,223007,8952
Ribnica,Radenci,206948,8253
Ribnica,Radeče,106265,5811
Ribnica,Radlje ob Dravi,167277,8788
Ribnica,Radovljica,98798,4410
Ribnica,Ravne na Koroškem,151730,7952
Ribnica,Razkrižje,224650,9118
Ribnica,Rače - Fram,158945,6716
Ribnica,Renče - Vogrsko,106637,5617
Ribnica,Rečica ob Savinji,117264,5510
Ribnica,Ribnica na Pohorju,208757,9548
Ribnica,Rogatec,159212,7497
Ribnica,Rogaška Slatina,152099,7149
Ribnica,Rogašovci,230129,9825
Ribnica,Ruše,175400,7728
Ribnica,Selnica ob Dravi,182366,8437
Ribnica,Semič,68017,4088
Ribnica,Sevnica,106180,5436
Ribnica,Sežana,85619,4420
Ribnica,Slovenija,97316,4933
Ribnica,Slovenj Gradec,139549,7173
Ribnica,Slovenska Bistrica,145213,5932
Ribnica,Slovenske Konjice,139982,6010
Ribnica,Sodražica,9595,681
Ribnica,Solčava,107610,7014
Ribnica,Središče ob Dravi,211625,8981
Ribnica,Starše,166359,6785
Ribnica,Straža,49209,2952
Ribnica,Sveta Ana,192361,7805
Ribnica,Sveta Trojica v Slov. goricah,188671,7422
Ribnica,Sveti Andraž v Slov. goricah,199166,8009
Ribnica,Sveti Jurij ob Ščavnici,201947,7888
Ribnica,Sveti Jurij v Slov. goricah,185007,7489
Ribnica,Sveti Tomaž,200403,8425
Ribnica,Tabor,95741,4375
Ribnica,Tišina,211711,8582
Ribnica,Tolmin,124384,8043
Ribnica,Trbovlje,100727,5204
Ribnica,Trebnje,71233,3402
Ribnica,Trnovska vas,191390,7583
Ribnica,Trzin,58134,3121
Ribnica,Tržič,91796,4319
Ribnica,Turnišče,229685,8908
Ribnica,Velenje,114592,5607
Ribnica,Velika Polana,233403,9088
Ribnica,Velike Lašče,14059,848
Ribnica,Veržej,212898,8329
Ribnica,Videm,179905,7049
Ribnica,Vipava,81992,4546
Ribnica,Vitanje,133280,6184
Ribnica,Vodice,63885,3318
Ribnica,Vojnik,120861,5256
Ribnica,Vransko,88682,4137
Ribnica,Vrhnika,60833,3184
Ribnica,Vuzenica,162643,8522
Ribnica,Zagorje ob Savi,95076,4836
Ribnica,Zavrč,195998,8146
Ribnica,Zreče,135358,6159
Ribnica,Črenšovci,232388,9010
Ribnica,Črna na Koroškem,143514,7700
Ribnica,Črnomelj,63137,4184
Ribnica,Šalovci,245282,10047
Ribnica,Šempeter - Vrtojba,108362,5407
Ribnica,Šentilj,189104,7651
Ribnica,Šentjernej,105273,4618
Ribnica,Šentjur,129741,5561
Ribnica,Šentrupert,82724,4085
Ribnica,Šenčur,72122,3603
Ribnica,Škocjan,102950,4373
Ribnica,Škofja Loka,69755,4187
Ribnica,Škofljica,33374,1958
Ribnica,Šmarje pri Jelšah,140700,6357
Ribnica,Šmarješke Toplice,97467,4255
Ribnica,Šmartno ob Paki,111054,5155
Ribnica,Šmartno pri Litiji,78917,4357
Ribnica,Šoštanj,120419,5665
Ribnica,Štore,123762,5418
Ribnica,Žalec,105790,4821
Ribnica,Železniki,84906,5203
Ribnica,Žetale,193713,7671
Ribnica,Žiri,84302,4865
Ribnica,Žirovnica,102583,4722
Ribnica,Žužemberk,43143,2632
Ribnica na Pohorju,Ajdovščina,251242,10302
Ribnica na Pohorju,Ankaran/Ancarano,274041,11041
Ribnica na Pohorju,Apače,79834,4933
Ribnica na Pohorju,Beltinci,101342,5248
Ribnica na Pohorju,Benedikt,68902,4152
Ribnica na Pohorju,Bistrica ob Sotli,111786,6812
Ribnica na Pohorju,Bled,180894,8074
Ribnica na Pohorju,Bloke,212901,10030
Ribnica na Pohorju,Bohinj,203548,9551
Ribnica na Pohorju,Borovnica,188418,8643
Ribnica na Pohorju,Bovec,195869,9823
Ribnica na Pohorju,Braslovče,81688,5366
Ribnica na Pohorju,Brda,289218,12351
Ribnica na Pohorju,Brezovica,182697,8534
Ribnica na Pohorju,Brežice,134908,8216
Ribnica na Pohorju,Cankova,97961,5590
Ribnica na Pohorju,Celje,95775,5040
Ribnica na Pohorju,Cerklje na Gorenjskem,172435,8253
Ribnica na Pohorju,Cerknica,219749,9843
Ribnica na Pohorju,Cerkno,229060,11383
Ribnica na Pohorju,Cerkvenjak,72213,4084
Ribnica na Pohorju,Cirkulane,88711,5167
Ribnica na Pohorju,Destrnik,76489,4516
Ribnica na Pohorju,Divača,242809,9969
Ribnica na Pohorju,Dobje,103765,5795
Ribnica na Pohorju,Dobrepolje,193715,8863
Ribnica na Pohorju,Dobrna,79410,4968
Ribnica na Pohorju,Dobrova - Polhov Gradec,184839,8654
Ribnica na Pohorju,Dobrovnik/Dobronak,109476,5625
Ribnica na Pohorju,Dol pri Ljubljani,162598,7235
Ribnica na Pohorju,Dolenjske Toplice,227347,10265
Ribnica na Pohorju,Domžale,155308,7050
Ribnica na Pohorju,Dornava,80914,4596
Ribnica na Pohorju,Dravograd,30738,1831
Ribnica na Pohorju,Duplek,55386,3709
Ribnica na Pohorju,Gorenja vas - Poljane,209246,9777
Ribnica na Pohorju,Gorišnica,84894,4855
Ribnica na Pohorju,Gorje,176007,8071
Ribnica na Pohorju,Gornja Radgona,81670,4881
Ribnica na Pohorju,Gornji Grad,100237,6391
Ribnica na Pohorju,Gornji Petrovci,117484,6251
Ribnica na Pohorju,Grad,86238,6118
Ribnica na Pohorju,Grosuplje,179310,7834
Ribnica na Pohorju,Hajdina,69161,4034
Ribnica na Pohorju,Hodoš/Hodos,127668,6836
Ribnica na Pohorju,Horjul,187520,8647
Ribnica na Pohorju,Hoče - Slivnica,52325,3466
Ribnica na Pohorju,Hrastnik,123287,7004
Ribnica na Pohorju,Hrpelje - Kozina,252429,10170
Ribnica na Pohorju,Idrija,226946,10299
Ribnica na Pohorju,Ig,177618,7821
Ribnica na Pohorju,Ilirska Bistrica,245249,10753
Ribnica na Pohorju,Ivančna Gorica,193201,8310
Ribnica na Pohorju,Izola/Isola,280675,11322
Ribnica na Pohorju,Jesenice,165863,7609
Ribnica na Pohorju,Jezersko,104930,6744
Ribnica na Pohorju,Juršinci,83727,4942
Ribnica na Pohorju,Kamnik,151391,7579
Ribnica na Pohorju,Kanal,295498,12528
Ribnica na Pohorju,Kidričevo,68558,4037
Ribnica na Pohorju,Kobarid,217007,11167
Ribnica na Pohorju,Kobilje,116092,6135
Ribnica na Pohorju,Komen,265054,11352
Ribnica na Pohorju,Komenda,164659,7760
Ribnica na Pohorju,Koper/Capodistria,275917,11188
Ribnica na Pohorju,Kostanjevica na Krki,152641,9239
Ribnica na Pohorju,Kostel,249163,11849
Ribnica na Pohorju,Kozje,114354,6666
Ribnica na Pohorju,Kočevje,225368,10526
Ribnica na Pohorju,Kranj,198380,8606
Ribnica na Pohorju,Kranjska Gora,162474,7950
Ribnica na Pohorju,Križevci,90710,4970
Ribnica na Pohorju,Krško,147246,8410
Ribnica na Pohorju,Kungota,51007,3358
Ribnica na Pohorju,Kuzma,116205,6812
Ribnica na Pohorju,Laško,107296,5873
Ribnica na Pohorju,Lenart,63155,3832
Ribnica na Pohorju,Lendava/Lendva,121671,5924
Ribnica na Pohorju,Litija,159074,7845
Ribnica na Pohorju,Ljubljana,169323,7607
Ribnica na Pohorju,Ljubno,96261,6171
Ribnica na Pohorju,Ljutomer,99071,5396
Ribnica na Pohorju,Log - Dragomer,184864,8305
Ribnica na Pohorju,Logatec,202163,8653
Ribnica na Pohorju,Lovrenc na Pohorju,15916,1318
Ribnica na Pohorju,Loška dolina,244699,11581
Ribnica na Pohorju,Loški Potok,217341,10383
Ribnica na Pohorju,Lukovica,140502,6585
Ribnica na Pohorju,Luče,105485,6772
Ribnica na Pohorju,Majšperk,77906,4630
Ribnica na Pohorju,Makole,78189,4825
Ribnica na Pohorju,Maribor,42868,2700
Ribnica na Pohorju,Markovci,79602,4602
Ribnica na Pohorju,Medvode,182084,8126
Ribnica na Pohorju,Mengeš,159083,7358
Ribnica na Pohorju,Metlika,255704,11327
Ribnica na Pohorju,Mežica,50575,3209
Ribnica na Pohorju,Miklavž na Dravskem polju,50099,3311
Ribnica na Pohorju,Miren - Kostanjevica,287743,12133
Ribnica na Pohorju,Mirna,151224,9014
Ribnica na Pohorju,Mirna Peč,219445,9086
Ribnica na Pohorju,Mislinja,54400,3373
Ribnica na Pohorju,Mokronog - Trebelno,149967,9151
Ribnica na Pohorju,Moravske Toplice,103106,5536
Ribnica na Pohorju,Moravče,145527,6970
Ribnica na Pohorju,Mozirje,83811,5414
Ribnica na Pohorju,Murska Sobota,96682,5030
Ribnica na Pohorju,Muta,19025,1271
Ribnica na Pohorju,Naklo,194207,8525
Ribnica na Pohorju,Nazarje,90865,6016
Ribnica na Pohorju,Nova Gorica,278311,11522
Ribnica na Pohorju,Novo mesto,230057,9584
Ribnica na Pohorju,Odranci,105638,5552
Ribnica na Pohorju,Oplotnica,77668,4657
Ribnica na Pohorju,Ormož,96268,5608
Ribnica na Pohorju,Osilnica,251385,12443
Ribnica na Pohorju,Pesnica,49046,3194
Ribnica na Pohorju,Piran/Pirano,291330,12178
Ribnica na Pohorju,Pivka,229643,9631
Ribnica na Pohorju,Podlehnik,78191,4286
Ribnica na Pohorju,Podvelka,10401,808
Ribnica na Pohorju,Podčetrtek,98646,6103
Ribnica na Pohorju,Poljčane,74945,4513
Ribnica na Pohorju,Polzela,78285,5078
Ribnica na Pohorju,Postojna,223381,9301
Ribnica na Pohorju,Prebold,111358,5524
Ribnica na Pohorju,Preddvor,124506,8023
Ribnica na Pohorju,Prevalje,43938,2843
Ribnica na Pohorju,Ptuj,72099,4373
Ribnica na Pohorju,Puconci,102536,5526
Ribnica na Pohorju,Radenci,86477,4828
Ribnica na Pohorju,Radeče,124941,7162
Ribnica na Pohorju,Radlje ob Dravi,13371,927
Ribnica na Pohorju,Radovljica,182457,8028
Ribnica na Pohorju,Ravne na Koroškem,39458,2424
Ribnica na Pohorju,Razkrižje,104179,5693
Ribnica na Pohorju,Rače - Fram,60652,4097
Ribnica na Pohorju,Renče - Vogrsko,271168,11271
Ribnica na Pohorju,Rečica ob Savinji,88267,5682
Ribnica na Pohorju,Ribnica,208757,9548
Ribnica na Pohorju,Rogatec,89735,5479
Ribnica na Pohorju,Rogaška Slatina,81164,5488
Ribnica na Pohorju,Rogašovci,109614,6366
Ribnica na Pohorju,Ruše,32169,1964
Ribnica na Pohorju,Selnica ob Dravi,29450,1796
Ribnica na Pohorju,Semič,244589,11049
Ribnica na Pohorju,Sevnica,118448,7160
Ribnica na Pohorju,Sežana,240966,10023
Ribnica na Pohorju,Slovenija,136369,7134
Ribnica na Pohorju,Slovenj Gradec,42116,2651
Ribnica na Pohorju,Slovenska Bistrica,57154,3835
Ribnica na Pohorju,Slovenske Konjice,69856,4511
Ribnica na Pohorju,Sodražica,195596,9343
Ribnica na Pohorju,Solčava,82847,6657
Ribnica na Pohorju,Središče ob Dravi,97773,6044
Ribnica na Pohorju,Starše,57040,3823
Ribnica na Pohorju,Straža,225020,9839
Ribnica na Pohorju,Sveta Ana,71846,4347
Ribnica na Pohorju,Sveta Trojica v Slov. goricah,68156,3963
Ribnica na Pohorju,Sveti Andraž v Slov. goricah,78651,4551
Ribnica na Pohorju,Sveti Jurij ob Ščavnici,81431,4430
Ribnica na Pohorju,Sveti Jurij v Slov. goricah,61803,4023
Ribnica na Pohorju,Sveti Tomaž,94526,5435
Ribnica na Pohorju,Tabor,90088,5833
Ribnica na Pohorju,Tišina,91196,5124
Ribnica na Pohorju,Tolmin,233231,12084
Ribnica na Pohorju,Trbovlje,120884,6988
Ribnica na Pohorju,Trebnje,199572,8685
Ribnica na Pohorju,Trnovska vas,70874,4125
Ribnica na Pohorju,Trzin,148320,7189
Ribnica na Pohorju,Tržič,144129,8246
Ribnica na Pohorju,Turnišče,109170,5450
Ribnica na Pohorju,Velenje,67922,4312
Ribnica na Pohorju,Velika Polana,112888,5630
Ribnica na Pohorju,Velike Lašče,185452,8582
Ribnica na Pohorju,Veržej,92383,4871
Ribnica na Pohorju,Videm,66053,4111
Ribnica na Pohorju,Vipava,237338,10149
Ribnica na Pohorju,Vitanje,68075,4240
Ribnica na Pohorju,Vodice,158102,7801
Ribnica na Pohorju,Vojnik,80520,5159
Ribnica na Pohorju,Vransko,111286,5666
Ribnica na Pohorju,Vrhnika,182123,8083
Ribnica na Pohorju,Vuzenica,15996,1225
Ribnica na Pohorju,Zagorje ob Savi,134129,7037
Ribnica na Pohorju,Zavrč,82147,5208
Ribnica na Pohorju,Zreče,49775,4588
Ribnica na Pohorju,Črenšovci,111873,5552
Ribnica na Pohorju,Črna na Koroškem,58540,3864
Ribnica na Pohorju,Črnomelj,241011,11449
Ribnica na Pohorju,Šalovci,124767,6588
Ribnica na Pohorju,Šempeter - Vrtojba,263708,11011
Ribnica na Pohorju,Šentilj,65359,4089
Ribnica na Pohorju,Šentjernej,146707,9114
Ribnica na Pohorju,Šentjur,82288,4862
Ribnica na Pohorju,Šentrupert,135180,8633
Ribnica na Pohorju,Šenčur,184128,8184
Ribnica na Pohorju,Škocjan,139777,8614
Ribnica na Pohorju,Škofja Loka,179405,8702
Ribnica na Pohorju,Škofljica,166723,7562
Ribnica na Pohorju,Šmarje pri Jelšah,81454,5493
Ribnica na Pohorju,Šmarješke Toplice,143400,9105
Ribnica na Pohorju,Šmartno ob Paki,79454,5155
Ribnica na Pohorju,Šmartno pri Litiji,150241,7786
Ribnica na Pohorju,Šoštanj,73622,4773
Ribnica na Pohorju,Štore,88809,5128
Ribnica na Pohorju,Žalec,95805,5261
Ribnica na Pohorju,Železniki,194556,9718
Ribnica na Pohorju,Žetale,79861,4733
Ribnica na Pohorju,Žiri,206172,9831
Ribnica na Pohorju,Žirovnica,183571,8060
Ribnica na Pohorju,Žužemberk,201415,9105
Rogatec,Ajdovščina,201697,8251
Rogatec,Ankaran/Ancarano,224496,8990
Rogatec,Apače,90684,4415
Rogatec,Beltinci,83659,4515
Rogatec,Benedikt,79752,3634
Rogatec,Bistrica ob Sotli,30966,2143
Rogatec,Bled,173259,7347
Rogatec,Bloke,163356,7979
Rogatec,Bohinj,195912,8825
Rogatec,Borovnica,138873,6592
Rogatec,Bovec,271348,12186
Rogatec,Braslovče,65391,3550
Rogatec,Brda,239673,10300
Rogatec,Brezovica,133152,6483
Rogatec,Brežice,54089,3547
Rogatec,Cankova,80278,4856
Rogatec,Celje,40541,2741
Rogatec,Cerklje na Gorenjskem,122890,6202
Rogatec,Cerknica,170204,7792
Rogatec,Cerkno,179515,9331
Rogatec,Cerkvenjak,53887,3293
Rogatec,Cirkulane,35065,2495
Rogatec,Destrnik,42762,2607
Rogatec,Divača,193263,7918
Rogatec,Dobje,37882,2436
Rogatec,Dobrepolje,144170,6812
Rogatec,Dobrna,52825,3632
Rogatec,Dobrova - Polhov Gradec,135294,6603
Rogatec,Dobrovnik/Dobronak,91793,4892
Rogatec,Dol pri Ljubljani,113053,5184
Rogatec,Dolenjske Toplice,109678,6089
Rogatec,Domžale,105763,4999
Rogatec,Dornava,38498,2282
Rogatec,Dravograd,86176,5589
Rogatec,Duplek,48507,3060
Rogatec,Gorenja vas - Poljane,159700,7725
Rogatec,Gorišnica,42479,2540
Rogatec,Gorje,178024,7738
Rogatec,Gornja Radgona,68923,4301
Rogatec,Gornji Grad,92276,5237
Rogatec,Gornji Petrovci,99801,5517
Rogatec,Grad,69941,4303
Rogatec,Grosuplje,128681,5796
Rogatec,Hajdina,34766,1954
Rogatec,Hodoš/Hodos,109985,6103
Rogatec,Horjul,141243,6613
Rogatec,Hoče - Slivnica,50132,2466
Rogatec,Hrastnik,66702,4499
Rogatec,Hrpelje - Kozina,201558,8082
Rogatec,Idrija,178727,8284
Rogatec,Ig,128073,5770
Rogatec,Ilirska Bistrica,197029,8738
Rogatec,Ivančna Gorica,143655,6259
Rogatec,Izola/Isola,231130,9270
Rogatec,Jesenice,182019,7696
Rogatec,Jezersko,151783,8175
Rogatec,Juršinci,45284,2823
Rogatec,Kamnik,101846,5528
Rogatec,Kanal,245953,10476
Rogatec,Kidričevo,26456,1832
Rogatec,Kobarid,237771,11937
Rogatec,Kobilje,98409,5402
Rogatec,Komen,215509,9301
Rogatec,Komenda,115114,5709
Rogatec,Koper/Capodistria,226372,9137
Rogatec,Kostanjevica na Krki,71821,4570
Rogatec,Kostel,199618,9798
Rogatec,Kozje,32561,2439
Rogatec,Kočevje,175823,8475
Rogatec,Kranj,148834,6555
Rogatec,Kranjska Gora,204034,8780
Rogatec,Križevci,73027,4236
Rogatec,Krško,53898,3836
Rogatec,Kungota,72194,3538
Rogatec,Kuzma,98522,6078
Rogatec,Laško,50711,3367
Rogatec,Lenart,74006,3314
Rogatec,Lendava/Lendva,103988,5190
Rogatec,Litija,109529,5794
Rogatec,Ljubljana,119778,5556
Rogatec,Ljubno,88299,5017
Rogatec,Ljutomer,64150,4038
Rogatec,Log - Dragomer,135319,6253
Rogatec,Logatec,152618,6602
Rogatec,Lovrenc na Pohorju,77581,4474
Rogatec,Loška dolina,195154,9530
Rogatec,Loški Potok,167796,8332
Rogatec,Lukovica,90957,4534
Rogatec,Luče,97524,5617
Rogatec,Majšperk,16351,1082
Rogatec,Makole,24520,1675
Rogatec,Maribor,55827,2908
Rogatec,Markovci,37187,2287
Rogatec,Medvode,132539,6075
Rogatec,Mengeš,109538,5307
Rogatec,Metlika,124264,7022
Rogatec,Mežica,99727,6628
Rogatec,Miklavž na Dravskem polju,47841,2569
Rogatec,Miren - Kostanjevica,238198,10082
Rogatec,Mirna,88978,5505
Rogatec,Mirna Peč,104390,5303
Rogatec,Mislinja,63655,4224
Rogatec,Mokronog - Trebelno,87720,5642
Rogatec,Moravske Toplice,85423,4802
Rogatec,Moravče,95982,4919
Rogatec,Mozirje,75849,4259
Rogatec,Murska Sobota,78999,4297
Rogatec,Muta,104149,5674
Rogatec,Naklo,153205,6588
Rogatec,Nazarje,82903,4862
Rogatec,Nova Gorica,228766,9471
Rogatec,Novo mesto,98617,5278
Rogatec,Odranci,87955,4819
Rogatec,Oplotnica,42230,2739
Rogatec,Ormož,53853,3294
Rogatec,Osilnica,201840,10392
Rogatec,Pesnica,63926,2900
Rogatec,Piran/Pirano,241785,10127
Rogatec,Pivka,180098,7580
Rogatec,Podlehnik,22831,1528
Rogatec,Podvelka,88588,4811
Rogatec,Podčetrtek,17827,1434
Rogatec,Poljčane,22661,1462
Rogatec,Polzela,62142,3442
Rogatec,Postojna,173836,7250
Rogatec,Prebold,61813,3472
Rogatec,Preddvor,133463,6921
Rogatec,Prevalje,93089,6262
Rogatec,Ptuj,33808,2102
Rogatec,Puconci,84853,4793
Rogatec,Radenci,68794,4094
